,SMILES,Name,Val,Neg,Pos,Mol,Cluster
54838,Cn1cncc1C(=O)NC[C@@H](CO)NC(=O)c1cncn1C,ZINC000644062250,0,0.009582387283444405,0.9904175400733948,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAakklEQVR4nO3de1yUVf4H8M8DzAyDgDOG96QXGmIIYumGl/IWara5uC2oZaZpy2p5yywhV3HdVlnLjbZMCTQtbQvtt2i62HpHX17S9YI3FBEvgKTozHCdG3x/fzzjOIrCMPOcGYTzfvHHXM85o595bnOe7yMQEThOah7uHgDXNPFgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFM8GBxTPBgcUzwYHFMeDFqt6Cg4K9//atMJjMajZ988om/vz+jjrjGSfpg3bx5c/HixStXrtTr9V5eXmazOTs7e9u2bSqVSvK+uMaLpFNWVpaUlNSyZUsAgiDExsbu2bOnS5cuAJ5++umbN29K2BfXyEkTLIPBkJKS0rZtWzGsUVFR//vf/8SnioqKQkNDAYSGhhYVFUnSHdf4ORsso5HWrPmpY8eOYqQGDBiwf//++15TXFwcFhYGoFu3boWFhU72yDVIaiqNHk1ENG6cS/t1fK+QCBs2oHt3fPxxm6KiorCwsPT09L179/bv3x+AyWTauHGj+Mq2bdvu3LmzR48eOTk5gwcPLigocHzNzTWcTocLF1zeq2N5/OkniogggAAKCaGMjL01NTXiUzU1Nenp6cHBwQC2bNlifcvNmzeffvppAF26dLly5YoEXwrODqmp9OOPNHOmZYlVXOyifhu8xDpwAIMGYeRInDyJxx9HSgpOn0Z09ABBEAD89NNPPXv2HD16dG5ubrdu3RQKhfWNAQEBu3btioyMrK7u8vvft8/Lk+7LwT3I2bP44QcAaNUKCgWuX8fly3jySbzxBm7fZt+9/Rk8dYpiYy1Lqcceo6Qkqqq6++y+fdn9+vUT2wwMDFy9erXZbK7diFarfemlKoA6daILF5z/YnAPtnUr+fuTXE4JCbR7N129SgoFrV1LMhkB1KEDbdzIdgD2Buubb0gQCCB/f1q0iMrK7j6VnU2xsfTEE7kymSwgICApKanKNnG1lJfTkCEEUNu2dOqUM4PnHiwlhby8CKDYWKqouOep8+dp8GDL0uG3v6XLl1mNoa5g2e5QlJRQ69YUF3fPSvrcOYqJsQSuZUv67LMtZbaJe7iKCho6lABq04ZOnnTqA3C2TCZ6+20CSBBo7lyqrn7Aa2pqaO1aatWKAPLxoaQketCqxVn1BGv4cDp/3rLdZ7sYunqV4uIsXwu5nOLi6NdfG9axXk8jRxJAajX98osDI+fuV1JCgwYRQN7etG5dPS++fp3Gj7csunr2lP6/oJ5g2e5Q2PrgAwJIJqMpU8jhI1MGA40aRQCpVHTokIONEFFZWdnhw4fT0tLefffdoUOH9unTx/G2HlmnTlFQkGX7qY6UzJ9PZ87cvbtpE3XqRAANGHDh/fffr7hvxemEeoK1ezd98AENGXL/U7du0eTJdPGis90bDPTKK5Y1aXa2vW/Jzr61fv36hISEkSNHBgUFiTukVoIglJaWOjuyR8rPP1/w8yOAnn2W6vh14//+z7KGmT//7vqntJTee88YENAVQOfOnbdt2ybJkOoJ1vbttHw5eXlJ0teDmc00fjwNHUoP2+IvLKTNmykpicaPp169yNubunY9YZskmUwWGhoaGxubmJiYnp5++vTp6gduXDRRycnJnp6e/fqtHz36/k31+2i1NGMGeXgQQF260Pbtd586fvz4b37zG/HfMzY29teGbtnUUs9eodlMSiUJAul0TnZUTy+VlffsKxw/Tm+8Qc88Q97elu0A65+XF4WH62NiYhITEzds2HDu3DmTycRwcI2YXq+fOHGiuJBevPjvdw5R12P/fure3fKPGRtL1rkBJpMpOTnZ19cXgEqlSk5Odub7Wf/hhqefJoAOHnS4C3vZ7ivs2XM3Se3bU1QUzZhBKSm0b189X8rmo6SkZNCgQQBatGjx448/Nui9RiMlJZG3NymVFB4+KiUlxfrDSX5+/ogRI8RF1/PPP3/27FnHhld/sMR9h9RUx9pvANt9BZ2OvvqKDh5ku6R8dGVnZwcFBQHo2LHjkSNHHGskJ4cmT/5ZzNCwYcPy8vKsT3333XfiXBVvb2/HslV/sJKSCKBZsxxovGHq2FfgbP3nP/8RJ7316dPn+vXrzjRVU1Ozdu3agIAAAEqlMjEx0WAwiE9pNJqYmBh/f/9//OMfDrRcf7C2bCGAoqIcaLwBrlyhP//57o8P3MP8/e9/9/DwADBu3Li6f+Gw36+//jpu3Dhx0RUREZGfny8+vnDhQgAzZ850oM36g3X5MgHUrp0DjTfApEkEUHIy216agHHjxgmCkJiYWGPntrrddu/eHRISEhwcbM3rwIEDAWRkZDjQWv3BqqkhlYoAunHDgfbtcuUKyeXk6cl/lq7HlStXPDw8FArF7du3rQ+azWbr+stJFRUVOTk54u2qqipvb28PDw/bvuxX/7QZQUBoKACcOdOASRMN8re/wWjE668jOJhVF01DYGBgVFSUwWD49ttvxUe+/fbboKCgtWvXStK+j49PSEiIePvAgQN6vb5nz55qtdqBpuyajxUWBgCnTzvQfv2uXcOaNfD0REICk/abmLi4OAArV64kIgCCIFy7di01NVXyjnbv3g1g8ODBjr3drmBFRl4dOHBLUdF6x/qo25IlMBoxdizufFW4ukRHR3fo0OHcuXMHDhwAEBMT06pVqyNHjhw7dkzajpwMll3zsXbu3Angueeec2BdW7eiIvL2Jg8PPjGrARISEgBMmDBBvDtr1iwAU6ZMkbCLiooKuVzu5eWlc/RAol3BunnzJoCWLVtKvicyfToBNGaMtK02cZcuXfLw8FAqleJm9blz5wRB8PX1lfCn959//hnAs88+63ALdq0KAwICWrdurdPpCgsLHVwwPkhxMdLSIAiYN0/CVpu+oKCgF154oaqqat26dQC6devWv3//8vLyH8Qp7lI4dqygRQtfx9eD9hcFEU8MPC3pBnxq6uYnnqh85RWEh0vYarMgbsKvWLFCvPvHP/4RgISb8Js2TTIYNC+84MT+lJ1LtunTpwP4+OOPrY+sWLFi8uTJSUlJP/74Y3Z2dmVlZYMWlcXFxT4+Ph4enidP5jfojRwRmUym9u3bAzhw4AARVVZWtmrVCsCxY8ecb7y0lGQy8vIiZ1at9gZr5cqVACZOnGh95He/+919GVWr1b169Ro/fnxSUlJ6evrRo0frmJE4Z84cAKNGjXJ87M1bfHy87f/IjBkzALz99tvOt7x1KwHUr59TjdgbrP379wPo3bu39ZGDBw+uWLHivffeGzlyZLdu3eRyee3FoaenZ1BQ0LBhw955552jR49a31tSUiLO+/mFT3d3VF5enu0m/NmzZwVB8PPzs/N8ljrMmUMAzZvnVCP2Bkur1QqC4OPjU8fkr8LCwu3bt6ekpMydOzc2NrZXr17e3t7WkP373/+2vlL8to0cOdKpsTd7UVFRAD7//HPxrljcYNWqVU4226sXAbRjh1ONNOCE1U6dOgGIi4tLS0vbs2ePPaVjjEbj+fPnt27d+umnn167dk18sKSkxM/PD8Dhw4cdHDVHRETibmB4eLh4d82aNQAiIyOdaVOrJU9PksudnVDZgGBlZGSI+4ZWCoWic+fOL7/88ty5c1NSUrZv356Xl1fvsa558+YBGDFihFMD54gMBoM4He/gwYNEVFlZKf6u58wm/KZN4kk7zo6tYUVBNm/e/NFHH02YMKFv377i7LDaVCpV7969X3311QULFqxbt+7w4cO3bt2ytqDVasXSfvv27XN27BzR3LlzAUyaNEm8K+68v/POOw43OGsWAZSY6OzABCKy/9jEfTQazcWLF3Nzc3Nzcy9cuCDe1mg0tV/52GOPBQcHBwcHFxQU7N69e9iwYeKxXc5Jly5dCg4OVigUhYWFarX69OnT4eHhAQEBRUVFMpnMgQZ79sTJk9izBwMHOjcyZ5NZy+3bt48ePZqenp6UlBQXF9e/f39xHq2VWq1eV++JupzdXnjhBQBffPGFePfrr792eL5yTQ0tWkRRUQ89Fc9+0gfrgYqLi7OyslatWtW7d28Af/jDH1zTb3Pw/fffA+jRo4e7B3IPFwXLqqioyMfHRxCEQ86cVM/ZMBgMbdq0AeDAP6nRSDdu0PnzdPmyxEUlWdV5f5j27dtPmzZt6dKlCxYs4JtZkpDL5RMmTPj4449TU1MjIyOrqqo0Go1Wq9XcId728HgpL6+3RgPxT6uFRoPycksjY8YgKkrKopJObbw7RqvVdu7cWaPR7Nq1y5nfzzmr3NzckJAQmUzm4eGh1+sf+JoBA5Kzsmbe96BMBpUKajWGD0ePHmjVCllZKCnBunXODsnVSywAKpVq9uzZ8+fPj4+PP3To0H0lPTgHFBUVAfD19b19+7ZSqVSpVOo7rLc7dXr2zTehVkOttoRJrYav791G0tLuFpWUgASr04YrLy8Xj+xt3rzZLQNoSvR6/VNPPQUgISHBmTMNxROGxfM6s7Lo+edJq3V8VO4JFhElJycDCAsLa1aVYVhYsGABgJCQEKnOX62uph49LLUkHS7257ZgGQwGsfrA+vXr3TWGJiAnJ8fb21sQhF27dknYbH4+tW5NAM2Z42ALbgsWEa1evRpAUFCQVOdbNjc1NTXi3k9cXJzkje/bR3I5AfTVV4683Z3BMpvN4sbBihUr3DiMR1dKSgqAtm3bOnaycr1Wr7YUBN2zp8HvdWewiGjDhg0A2rdvL2H1y2aiuLhYnMvw/fffs+tlxgxLWf+GlgV1c7BqamoiIyMBLF261L0jeeSMGTMGwIsvvsi0F7OZfvtbAig0tGE7iW4OFhFt27YNgFqtZrQ8b5IyMzMB+Pj42FZLY0SrpW7dSKGgadMy7N+Fd3+wiEjcAp0/f767B/JoqKio6Ny5M4BPPvnENT3m5tJzz8UDmDt3rp1vaRTBOnz4sHgub7HLLk71KJs9ezaAHj16GI1Gl3WalZUlni+Tal/V0EYRLCIaOXIkgFkuqEj5iDtx4oRMJvP09LQ968k1Vq1aBUAul++xYy+xsQQrOzvbw8NDLpdfunTJ3WNpvMxmc69evQC8++67bhnAtGnTAAQEBNS7bddYgkVEr732Gmymb3O1LVu2DEBgYKDzJw86xmw2v/TSSwBCQ0PrLkTTWIJ1/Pjx+Ph4uVzu6enpcG3xpu3KlSviWb6bNm1y4zB0Ol337t0BjBo1qo6dRDfMx6qturq6b9++R44ciYyMFKuWq1QqhULh4+Pj6+srk8nUarVMJvP19fXx8fH3/1yp9JPJ4OcHpRLe3vD3h0yGli2hUODYMRw4gB9+wOuvY906pKVBpUJMDF58Edu2uftzOic6Onrz5s2jR4+WsKqMY3JzcyMjIzUazeeffy6uHB/AdVF/OHGmQ6dOnXJzc9evr6duoK9v6X0XQbH9mzLlnkvhpabShg1ERMOHu/cjOksMk7+/f0FBgbvHQkS0Y8eOcePG1VEJxv1LrGvXrnXv3r2srCwjIyM6OhrApEmTtm/f/sUXX4SHh5eVlRmNRp1OZzAYKisry8vLzeY3bt/2NJlQXo7KShgM0OlgMqG0FHo9+vVDZOTdaZBpacjIwJNPIiMDly+z/SD3LR3T0rB9+91l59Wr0OstMzblcrRo0YCWxbVPYWHhypUr//SnPzH7BFJywwzS+0yfPr2srCwmJkZMVVZW1po1a+RyedeuXcXDgA1SexrkxImIiUFOjrSjtovtFPKFC/H11/c826IF5HKoVJDJ8MwzlwoLJyoUipYtW8pkMn9/f29vb6VS6efnJ5PJMjMzCwsLQ0NDN27cOGrUKHGOZCPn5mBt3Lhx06ZN/v7+4trQYDCItTQ//PBDceKDY6ZNQ3AwzpxBXh569ZJuuPVZswb7998NcVwcvvzScrtdOwQHw2SCTge9HlVVqKhARQXE03vbtDHv37/vYc2q1eqOHTu2bdt2x44dixcv/uyzz1h/EOe5c1VYWloaGhpaWFj45ZdfTp06FUBiYuKiRYtCQkJOnjypUCicaXzHDgwfjm7dkJ0NT0+JRlyn2qvCJ59EZiaOHsXOnQ94fVkZTCZotTAaUVV1q6zsjNFo1Gq1JpOprKysqqpKr9fn5+cfOXJk+PDhCxcuvHDhQkREhJeX17lz5xxYlruayzb3ahPDFBkZKe615uTkKBQKqSZDGo3UpQsBtGaN843ZxXZHIT+fhgyhn35y9tJAPXr0ALB8+XLxrnjFmzfffFOK8bLltmBVHjw4MDBQJpOdOnWK2EyG/OYbAuiJJ0ivl6pJe40YYdlFddLGjRthM18tPz9fPNR3xvbCzo2Sm4JlNFJYGPn4HLpT1FScDNmuXTsJJ89UV1NEBAH0z39K1aRdvvvOcpVrhy/DbmWdr5aUlCQ+Ii7mG3+NAjcF66OPCKAnn6TKSiIqvn5drG0k+WTIjAwCqHVrp+q0NohWSx06SHnp0P/+978AVCqV+JV7VGoUuCNYubmkVBJgvdp1zdixp/r1m/DKKyx669uXAPrb31i0/QBvvUUAPf88SXithSFDhgCYd6cq6AcffABg2LBhknXAgDuCFRVFAN25YgdlZhJAPj7EZl7D3r2WFZNN+TdWsrJIEEguJ2k3gX755RdBEFq0aCHWJ7p165ZYGepUVpaU3UjK5cFas8YyO1+8/GFFBXXuTAA5dH1YOw0dSgDZPfnRQQYDhYZKUw6vNrH4+YwZM8S7mz79tDQ8nPr2lb4nibg2WCUllvMgv/nG8sjs2QRQRASZTOy6/eUXCg7WP/dckj0FeR2WmEgAde0qQdWy2k6dOiVeAvOqeF3d8nJq25YAaqw1ClwbrPHjCaBBgywbICdOkExGnp7EfjJkTEwsJKqv/0Bnz+Y888w+QaC9exn1QMumT7/Wty9ZD2IlJxNAYWHUKGsUuDBY2dkkCKRUUm4uEZHZbCko7vBZ3A2Rk5Pj5eUlk8kuNvQEOTvU1NQMGDBAEIQPP/xW8sbvys+3XOFY3IIzGCgoiABqlHU3XbvEysyklBTL7WXLCKDAQHLVZMgJEyYAGD9+vOQtf/XVV2B5RvJdU6cSQNaDWOKpykFB1PhqFLjpONaVK+Tr6+JNhMuXLysUCg8PjxMnTkjYrPWM5H/9618SNvtgRUXk40OCQOJBLLOZnnqKAGp8NQpcFaxff6VXX6WpUy27TOfOUe/eNHasi3q/QyyDHh0dLWGbY8eOBfszku+aO5cAsh7E2rCBAGrf3tkrSUjNVcFasoR+/pmIKDaWxGLRZrPrDoffcePGDfFqK+LV2JxRVlam0WhceUayhUZDajUBtHMnEVFNDUVGEkCNrEaBq+ZjXbuG6GgA6NQJhYVo1w6envDzc1Hvd7Ru3Xr69OmLFy+Oj4/fu3ev9XGz2azT6bR36HQ68e59N3Q6nVgrVqfTVVdXi0UZAfzlL39x3TwWlQrvvYc//xkJCTh0CIKARYswfDgkvUapBFwU4CVLaOtWIqLYWMuhUTfRaDTiJlFYWFhoaGiHDh1aNGiacC0uPiOZyOYglvV0nZMnXToAO7gqWDdu0NixNHUqffSRi3p8iJqamq5duz722GOSfC0FQRBPK3K1zz4jgF5/3Q1d28f9J1O4WEpKypQpUwICAubMmVNUVHTx4sWLFy9evnzZaDQ60NrgwYN37dol+SDrZzAgMxPR0bh5E7NmQaVCmzZYuNANI3kI959M4UrFxcUJCQkAli9fPnr0aOvj1dXVV69ezcvLE3Mm3sjLy6uqqqq7wT59+rAd8cMoFBg1CgBWr8bEiRg2DKNHo7gY7dq5Zzy1NK9gzZw5U6PRjBgxwjZVuHOJ4aCgIPGapVYFBQXWkFkzV1paKj4rCEJoaKjrRv9AtfeKGodmFKzMzMz09HQfH5/ly5fb+ZbHH3/88ccfH3jvFdZu3Lgh5kylUolFctypUyfk5+Opp3DtGgID3TwYG81lG6uysjIsLCw/P3/ZsmVifakm4uZNzJgBtRodO2LePHeP5q7mEqzZs2d/+umnERERR48e9fJqRstpd2kWwTp58mTv3r2J6PDhw71ceQJrM+bh7gEwV11dPXnyZLPZPHPmTJ4ql2n6S6xly5bNmTMnMDDwzJkzvrZXu+JYauLBunr1avfu3cvLyzdv3uz+PbjmpImvCqdNm1ZeXj5mzBieKhdrykusH374YezYsS1btjx79myHDh3cPZzmpckusXQ6nXi8aunSpTxVrtdkg/X+++8XFRX16dPnrbfecvdYmqOmuSrct2/fwIEDZTLZ8ePH3f9zXrPUBJdYRqNRLAsYHx/PU+Uu7gtWWho2bgSAF18EgBs38NprePttLFwI5xaiS5YsOXv2bNeuXcUZMpxbNJpfzWznFWVk4JVX4O0NpRJ+fveUGvb1hUw2rVUreHmJZd8VCoVKpZLJZH5+fkqlsqSkZMmSJYIgrFixwtvb292fqvlya7Bsa8HazisqKAAAvR56vaX4qy1Pz+XV1XW02qZNm5dfflks/cO5i1uDZVsp23ZeUXw8pk9HVRX0+nuKuFdVoays2mxO0WiMRmNFRUV5ebnJZNJoNCaTqby8vKKiwmg0Llq0iG9auV2jWRVOnowZM7BlCyIi0Lo1ACiVUCqhVt/3Qk8gzg3j4xqmaR5u4NyuCR5u4BoDHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI4JHiyOCR4sjgkeLI6J/wcOtkOS2Eh0FwAAAABJRU5ErkJggg=="" alt=""Mol""/>",59
